Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2017-09-01,51510,"Alexandria city, VA",330,*,573500,-0.0061,0.069,626,0.0556,0.388,38,-0.1163,-0.2245,280,0.2844,0.1111,2,-0.6667,-0.5,142,-0.1013,-0.0533,0,,-1,700700,-0.0071,0.0249,626,0.0556,0.0416,0,0,-0.3326
2017-09-01,47187,"Williamson, TN",331,,589700,0.0032,0.0508,1677,-0.0334,0.0251,49,0.0889,0.0426,602,-0.0033,0.0344,84,-0.1429,0.3125,380,0.027,0.4394,0,,,819200,-0.0208,0.0434,1677,-0.0334,0.0251,0,0,0
2017-09-01,42019,"Butler, PA",332,*,258200,-0.0126,-0.0186,1075,-0.0083,0.212,76,0.0556,0.0133,228,-0.0579,0.0179,4,-0.5,-0.6667,280,0.0853,0.0526,80,-0.0244,-0.7647,313000,-0.0035,-0.0509,1155,-0.0094,-0.0587,0.0744,-0.0012,-0.3089
2017-09-01,46099,"Minnehaha, SD",333,,210000,0.0005,0.0505,855,0.0179,0.0661,40,0.0256,-0.0909,372,0.0449,0.2318,6,0.5,0.5,170,0.0759,0.2143,0,,-1,264100,0.008,0.0692,855,0.0179,0.0648,0,0,-0.0012
2017-09-01,38017,"Cass, ND",334,,266400,-0.0313,0.0176,952,0.0259,0.1333,59,0,0.1346,310,0.0265,0.0197,12,-0.4,0,304,0.0556,0.3694,0,,-1,319900,-0.0297,0,952,0.0259,0.132,0,0,-0.0012
2017-09-01,13151,"Henry, GA",335,,216000,-0.0046,0.1083,1765,-0.0334,-0.1271,66,0.082,0.0645,494,-0.2208,-0.157,156,0.3,1.3636,342,-0.1739,-0.3133,268,-0.0255,0.072,270600,0.0755,0.1569,2033,-0.0324,-0.1052,0.1518,0.0012,0.0282
2017-09-01,6113,"Yolo, CA",336,,489500,-0.0129,0.1253,307,-0.0406,-0.0554,50,0.1628,0.1628,154,-0.1444,-0.0941,0,,,2,-0.8333,0,255,-0.0556,0.0159,604700,-0.0158,0.0969,562,-0.0475,-0.0243,0.8306,-0.0131,0.0583
2017-09-01,9005,"Litchfield, CT",337,,339500,0.018,-0.0272,2141,-0.0219,-0.3127,112,0.12,-0.0427,336,-0.1515,-0.1845,8,-0.2,-0.2,372,0.1071,-0.2282,0,,,648400,-0.006,-0.0279,2141,-0.0219,-0.3127,0,0,0
2017-09-01,45013,"Beaufort, SC",338,*,417700,0.0067,-0.0031,2768,-0.0118,-0.1309,119,0.0625,-0.0703,446,-0.1679,-0.2148,36,0,0.2,414,-0.2305,-0.2711,967,-0.0153,2.4536,603200,0.004,-0.0373,3735,-0.0127,0.0779,0.3493,-0.0012,0.2614
2017-09-01,37179,"Union, NC",339,,417500,-0.0176,0.0583,961,-0.0093,-0.0409,66,0.1186,-0.0833,286,-0.1118,0.007,36,0.0588,-0.0526,350,-0.0113,0.1364,335,-0.0797,-0.097,503900,-0.0206,0.0368,1296,-0.0285,-0.0561,0.3486,-0.0267,-0.0217
2017-09-01,55087,"Outagamie, WI",340,,196500,-0.0155,0.1121,829,-0.0372,-0.1626,53,0.0192,-0.1017,232,-0.1008,0.0175,4,-0.3333,-0.5,148,-0.1084,0.1045,0,,-1,242900,0.01,0.0907,829,-0.0372,-0.1635,0,0,-0.001
2017-09-01,48479,"Webb, TX",341,,184900,-0.0005,0.033,623,0.0097,-0.0503,62,0.0508,-0.1389,166,-0.1531,0.0506,4,0,-0.5,114,0.0179,-0.05,0,,-1,231600,-0.0128,0.0561,623,0.0097,-0.0532,0,0,-0.003
2017-09-01,12019,"Clay, FL",342,,257500,0.0198,0.145,862,-0.0721,-0.2775,55,0.0185,-0.2029,204,-0.4,-0.4237,26,-0.0714,-0.2778,154,-0.4797,-0.5276,511,-0.0304,-0.1718,308600,0.0185,0.1489,1373,-0.057,-0.2414,0.5928,0.0255,0.0756
2017-09-01,12005,"Bay, FL",343,,282400,0.0057,0.0549,1953,-0.0116,-0.2413,97,0.043,-0.0935,424,-0.1486,-0.0862,38,-0.1739,0.0556,438,0.0092,-0.1061,2,,1,386400,-0.009,0.0668,1955,-0.0106,-0.2408,0.001,0.001,0.0006
2017-09-01,12053,"Hernando, FL",344,,198500,0.0174,0.1711,1297,0.0117,-0.0917,58,0.0175,-0.1343,346,-0.3108,-0.1393,28,-0.2222,-0.4167,250,-0.2089,-0.2188,261,-0.0938,0.1498,246600,-0.002,0.147,1558,-0.0076,-0.0586,0.2012,-0.0234,0.0423
2017-09-01,47125,"Montgomery, TN",345,,205000,0,0.1421,1313,-0.0818,-0.2245,63,0.1667,-0.0455,366,-0.1567,-0.1974,26,0.0833,-0.2778,202,-0.0288,-0.2171,0,,,218400,0.0097,0.116,1313,-0.0818,-0.2245,0,0,0
2017-09-01,6017,"El Dorado, CA",346,,518900,-0.0019,0.0378,1347,-0.0309,-0.0096,63,0.1455,-0.1,364,-0.2052,-0.0471,4,-0.3333,-0.3333,108,-0.129,0.0588,417,-0.0414,0,682300,-0.0032,-0.0063,1764,-0.0334,-0.0073,0.3096,-0.0034,0.003
2017-09-01,20177,"Shawnee, KS",347,,121800,-0.0264,0.1611,620,0.0265,-0.0962,43,-0.0227,-0.1887,290,0.0284,0.2083,0,,-1,186,0.1071,-0.0412,0,,,167400,-0.0089,0.113,620,0.0265,-0.0962,0,0,0
2017-09-01,15001,"Hawaii, HI",348,,470400,0.0026,0.0248,2208,-0.0103,-0.1147,111,-0.0263,-0.0976,378,-0.055,0.1183,20,0.25,1,236,-0.0781,-0.0923,0,,,902200,0.0148,0.0356,2208,-0.0103,-0.1147,0,0,0
2017-09-01,6089,"Shasta, CA",349,,319000,0.0137,0.0899,806,-0.0195,0.0228,63,0.0678,-0.16,250,-0.1611,0.0163,36,2,3.5,246,-0.1961,0.0982,10,0.6667,0.25,399200,0.0111,0.0254,816,-0.0145,0.0251,0.0124,0.0051,0.0023
2017-09-01,51700,"Newport News city, VA",350,,183300,0.0183,0.0795,856,-0.0306,-0.1202,60,0,-0.0909,250,-0.0809,-0.1259,8,0,0,216,-0.129,-0.0847,27,-0.069,0.1739,206900,0.0083,0.0838,883,-0.0318,-0.1135,0.0315,-0.0013,0.0079
2017-09-01,18039,"Elkhart, IN",351,,174900,0.0139,0.1,597,0.0796,0.1035,66,0.1379,0.082,186,-0.1389,0.0109,2,-0.5,0,172,-0.0851,0.1781,8,0.1429,7,233900,0.0245,0.0754,605,0.0804,0.1162,0.0134,0.0007,0.0116
2017-09-01,13117,"Forsyth, GA",352,,396300,0.0048,0.0421,2055,-0.0375,-0.0629,59,0.1346,0.1569,652,-0.0817,-0.151,120,-0.4231,-0.0909,542,-0.2943,-0.1424,447,-0.0283,-0.0629,446400,0.002,0.0561,2502,-0.0358,-0.0629,0.2175,0.0021,0
2017-09-01,42007,"Beaver, PA",353,*,149900,0.0007,0.154,865,-0.0137,0.1611,69,0.15,-0.1882,186,-0.1389,-0.0211,2,-0.75,0,240,0.1215,0.2371,63,0.125,-0.7968,185600,0.0027,0.0803,928,-0.0054,-0.1204,0.0728,0.009,-0.3433
2017-09-01,37147,"Pitt, NC",354,*,180000,-0.0055,0.4218,616,0.0016,-0.446,72,-0.0137,-0.3628,166,-0.1443,-0.1443,8,0,1,98,-0.1091,-0.3467,335,-0.0537,0.006,219300,0.0009,0.3364,951,-0.0186,-0.3419,0.5438,-0.0318,0.2444
2017-09-01,53005,"Benton, WA",355,*,337200,0.0221,0.1737,605,0.0067,-0.1077,45,0.25,0,296,0.1746,-0.0513,12,-0.3333,-0.1429,168,-0.16,-0.1515,254,30.75,,361500,-0.0104,0.1048,859,0.4105,0.267,0.4198,0.4065,0.4198
2017-09-01,37025,"Cabarrus, NC",356,,289900,-0.0337,0.0817,545,-0.0215,-0.2158,58,0.0175,-0.0333,222,-0.1591,-0.1957,28,-0.2222,0.0769,188,-0.0105,-0.0309,308,-0.1515,0.0098,318700,-0.0109,0.0234,853,-0.0728,-0.147,0.5651,-0.0866,0.1263
2017-09-01,41017,"Deschutes, OR",357,,450000,-0.0215,0.0096,1947,-0.0092,0.0367,64,0.1034,-0.1351,582,-0.082,0.3167,34,0.1333,0.0625,610,0.0099,0.1597,768,-0.0747,-0.1847,613500,-0.0122,0.0107,2715,-0.0286,-0.0372,0.3945,-0.0279,-0.1071
2017-09-01,18157,"Tippecanoe, IN",358,,216400,-0.0037,0.1929,520,-0.0299,-0.0925,53,0.1778,-0.0702,204,-0.0893,0.0737,0,-1,,184,0.0455,0.2432,15,-0.2857,0.0714,249200,0.0105,0.1135,535,-0.0395,-0.0886,0.0288,-0.0103,0.0044
2017-09-01,26093,"Livingston, MI",359,,299900,0,0.0377,704,-0.014,-0.12,45,0.0976,-0.1346,288,-0.2174,-0.0069,14,0.1667,2.5,232,-0.0794,0.1262,6,-0.25,-0.25,349200,-0.0029,0.0328,710,-0.0166,-0.1213,0.0085,-0.0027,-0.0015
2017-09-01,19163,"Scott, IA",360,,229900,0,0.0347,953,-0.0155,-0.0508,52,0.04,-0.0877,240,-0.1781,-0.0769,2,-0.75,-0.5,148,-0.119,-0.0864,0,,,262000,0.0054,0.0163,953,-0.0155,-0.0508,0,0,0
2017-09-01,36111,"Ulster, NY",361,,274900,0.0099,0.0996,1927,-0.0052,-0.1304,89,0.0988,-0.1982,362,0.097,0.1908,14,-0.2222,-0.125,322,-0.0301,-0.1154,23,-0.8051,-0.891,416100,0.0146,0.0741,1950,-0.0511,-0.1965,0.0119,-0.049,-0.0833
2017-09-01,55139,"Winnebago, WI",362,,165700,0.0356,0.1054,840,-0.0465,-0.1789,64,0.0847,-0.0857,212,-0.152,-0.045,2,-0.75,-0.5,140,0.0294,-0.0541,0,,,239400,0.0337,0.0813,840,-0.0465,-0.1789,0,0,0
2017-09-01,16027,"Canyon, ID",363,,223000,0.0113,0.1083,960,-0.0103,-0.0625,43,0.1316,-0.0652,470,-0.0784,0.1809,42,0.1667,1.625,308,-0.1765,-0.1444,0,,,265900,-0.0023,0.0627,960,-0.0103,-0.0625,0,0,0
2017-09-01,39041,"Delaware, OH",364,*,399900,-0.0101,0.1429,705,0.0144,-0.3649,52,0.0196,-0.0189,270,-0.1176,-0.0357,10,-0.5455,-0.2857,310,-0.1092,0.1151,364,-0.1632,,465300,-0.0229,0.1316,1069,-0.054,-0.0369,0.5163,-0.1096,0.5163
2017-09-01,29019,"Boone, MO",365,,232100,-0.0365,0.0113,851,0.048,0.1081,62,0.069,-0.0606,246,0.0696,0.0603,14,1.3333,1.3333,238,0.0531,0.4512,0,,,289500,-0.0243,0.0675,851,0.048,0.1081,0,0,0
2017-09-01,44003,"Kent, RI",366,*,267500,-0.0273,0.0945,629,-0.0263,-0.3549,46,0.122,-0.1154,292,-0.1361,-0.0818,2,-0.6667,-0.5,176,-0.1927,-0.0833,549,1.2593,,373100,-0.0059,0.1707,1178,0.3251,0.2082,0.8728,0.4967,0.8728
2017-09-01,37133,"Onslow, NC",367,,185700,0.0231,0.2241,1655,-0.0195,-0.3605,97,0.0319,-0.1416,378,0.0328,-0.1127,26,-0.5,0,292,-0.0701,-0.1798,590,-0.0752,0.0034,238200,0.0106,0.1821,2245,-0.0348,-0.2931,0.3565,-0.0215,0.1293
2017-09-01,39103,"Medina, OH",368,*,249900,0.0101,0.0753,758,-0.0257,-0.1483,57,0.0556,-0.0952,246,-0.0956,-0.0682,6,0,-0.25,194,-0.0583,0.0659,253,-0.0733,252,331100,0.0232,0.1553,1011,-0.0381,0.1347,0.3338,-0.0171,0.3326
2017-09-01,12085,"Martin, FL",369,,379500,-0.0013,0.0615,1676,-0.0346,0.7849,89,0.0595,0.0723,250,-0.4703,0.0246,14,-0.125,-0.125,208,-0.2464,0.3,386,-0.2154,1.5906,737500,-0.0402,-0.0324,2062,-0.0745,0.8952,0.2303,-0.0531,0.0716
2017-09-01,47165,"Sumner, TN",370,,350000,0.0104,0.1551,813,0.0025,-0.233,40,0.0811,0,342,0.0556,-0.0604,30,-0.375,-0.1667,182,0.0833,-0.0215,0,,,430600,0.0058,0.1836,813,0.0025,-0.233,0,0,0
2017-09-01,48209,"Hays, TX",371,,325000,0,-0.0508,1249,-0.0016,0.1975,64,0.1228,-0.0154,332,-0.1574,0.2868,100,1.0833,0.9231,452,-0.2014,0.4037,289,-0.0997,-0.0236,443100,-0.0047,-0.0632,1538,-0.0216,0.1486,0.2314,-0.0252,-0.0524
2017-09-01,45003,"Aiken, SC",372,,216300,0.0349,0.1155,1222,-0.0735,-0.1271,103,0.0198,-0.1488,208,-0.1111,-0.1034,40,0.4286,0.0526,150,-0.2021,-0.2268,0,,,305400,0.0173,0.0864,1222,-0.0735,-0.1271,0,0,0
2017-09-01,17113,"McLean, IL",373,,169900,0.0168,0.1334,929,0.012,-0.0231,77,0.0694,-0.0253,224,0.0769,-0.0345,4,-0.5,-0.5,328,0,0.0861,317,-0.1592,-0.1045,208400,0.0082,0.0342,1246,-0.0378,-0.0452,0.3412,-0.0694,-0.031
2017-09-01,9007,"Middlesex, CT",374,,327000,0.014,0.0065,1446,-0.021,-0.1844,84,0.0769,-0.0968,314,0.0129,0.0979,8,0,-0.5556,320,0.0256,-0.0588,0,,,443300,-0.0203,0.0264,1446,-0.021,-0.1844,0,0,0
2017-09-01,47163,"Sullivan, TN",375,,179900,0.0022,0.0589,898,0.0135,-0.0929,80,0.0526,-0.1579,200,-0.1071,0.0526,2,-0.75,0,238,0.1226,0.0171,243,-0.1099,-0.0395,270600,-0.0196,0.1108,1141,-0.0155,-0.0821,0.2706,-0.0375,0.015
2017-09-01,37101,"Johnston, NC",376,,243700,0.0261,0.0623,927,-0.0384,-0.0159,61,-0.0161,-0.1408,254,-0.1477,0.0763,14,0.1667,1.3333,190,-0.2578,0.0106,7,0.1667,-0.4167,264600,0.0103,0.0907,934,-0.0371,-0.021,0.0076,0.0013,-0.0052
2017-09-01,26121,"Muskegon, MI",377,,149400,-0.0119,0.1284,612,-0.0113,-0.1785,58,0.1373,-0.1212,220,-0.1339,-0.0435,2,,-0.75,186,-0.0606,0.0814,0,,,228500,-0.007,-0.0104,612,-0.0113,-0.1785,0,0,0
2017-09-01,4027,"Yuma, AZ",378,,199500,-0.002,0.021,719,-0.0028,0.039,80,0.039,-0.0361,190,-0.0104,-0.1038,16,0.6,1,134,0.0308,0.4889,127,0.0855,0.0496,230900,-0.0124,0.0415,846,0.0095,0.0406,0.1766,0.0144,0.0018
2017-09-01,13139,"Hall, GA",379,,327200,-0.0055,0.0572,1599,-0.0476,-0.0794,70,0.0448,0.0448,468,0.0043,0.0218,84,0.1053,1,368,-0.1598,-0.217,335,-0.029,0.0568,423600,-0.0056,0.0395,1934,-0.0445,-0.0584,0.2095,0.004,0.027
2017-09-01,35049,"Santa Fe, NM",380,,549000,-0.0063,0.0982,1095,-0.0117,-0.1667,96,0.0909,0,228,0,0,8,-0.5,-0.3333,228,-0.0806,-0.0172,338,-0.0398,0.015,809600,-0.0129,0.0651,1433,-0.0185,-0.1299,0.3087,-0.009,0.0553
2017-09-01,39089,"Licking, OH",381,*,239900,-0.0212,0.3432,508,0.018,-0.3767,53,0.06,-0.0536,166,-0.2243,-0.2095,10,0.6667,-0.2857,138,-0.266,-0.266,254,-0.1025,,295400,-0.0202,0.2052,762,-0.0256,-0.065,0.5,-0.0671,0.5
2017-09-01,36083,"Rensselaer, NY",382,,225000,-0.0213,0.0534,842,-0.0129,-0.0737,81,0.0385,-0.069,166,-0.2315,-0.117,10,0.6667,0.25,216,-0.0609,0.102,388,-0.0152,0.0899,252400,-0.0259,0.037,1230,-0.0136,-0.0277,0.4608,-0.0011,0.0692
2017-09-01,31153,"Sarpy, NE",383,,313700,0.0077,0.0999,493,0.0186,-0.0276,46,0.0222,-0.098,272,0.2035,0.0226,6,-0.7692,-0.4,130,-0.0714,-0.1558,550,-0.0646,-0.0317,321000,0.0113,0.1016,1043,-0.0271,-0.0298,1.1156,-0.0993,-0.0047
2017-09-01,30111,"Yellowstone, MT",384,*,269500,-0.0007,-0.0157,1252,-0.0056,0.4799,53,0.0392,0.0392,324,0.1408,0.0062,8,0.3333,-0.5,262,-0.0296,-0.1325,0,,-1,328700,0.0049,0.0037,1252,-0.0056,0.0468,0,0,-0.4137
2017-09-01,8101,"Pueblo, CO",385,,231400,-0.0047,0.1576,603,0.0415,-0.1299,49,0.225,-0.1091,252,-0.2222,0.0413,14,0.4,1.3333,164,-0.1183,-0.1458,34,-0.2093,0.7895,298700,0.0007,0.1166,637,0.0241,-0.1053,0.0564,-0.0179,0.029
2017-09-01,37057,"Davidson, NC",386,,167900,-0.0089,0.0048,643,0,-0.1334,85,-0.023,-0.1827,150,-0.0506,-0.0625,4,1,-0.3333,134,0.0635,0.0806,26,0.1304,0.3684,221300,-0.0054,-0.0018,669,0.0045,-0.1209,0.0404,0.0047,0.0148
2017-09-01,50007,"Chittenden, VT",387,,379700,0.0008,0.0711,690,0.0015,-0.1646,86,0.1316,-0.0652,160,0.039,0.0256,6,0.5,-0.5,136,-0.15,-0.236,0,,,457600,0.0075,0.0625,690,0.0015,-0.1646,0,0,0
2017-09-01,21117,"Kenton, KY",388,,168700,-0.0117,0.1723,537,-0.0092,-0.2307,60,0.0345,-0.0164,196,-0.0667,-0.1624,4,-0.3333,-0.5,196,-0.0485,-0.1967,397,-0.1119,-0.1158,252600,-0.0071,0.0108,934,-0.0556,-0.1857,0.7393,-0.0854,0.096
2017-09-01,10001,"Kent, DE",389,*,244700,-0.0121,0.0413,1095,-0.0082,-0.1785,94,0,-0.0693,258,0.0661,-0.1513,12,-0.7778,-0.4,240,0.0435,0.0169,380,-0.0617,1.0541,251700,-0.0087,0.0358,1475,-0.0225,-0.0283,0.347,-0.0198,0.2082
2017-09-01,39057,"Greene, OH",390,*,169400,-0.0035,0.1691,747,-0.0093,-0.2762,48,0.0667,-0.25,240,-0.1608,0.1765,4,-0.6667,1,214,0.0094,0.2299,205,-0.0238,7.5417,213000,-0.0274,0.1048,952,-0.0124,-0.0985,0.2744,-0.0041,0.2512
2017-09-01,37097,"Iredell, NC",391,,350000,-0.0011,0.0228,1081,-0.0357,-0.034,78,0.04,-0.025,294,0.0809,-0.0265,22,-0.4211,-0.2143,326,-0.0121,0.0516,326,-0.0061,-0.0298,480200,-0.018,-0.0332,1407,-0.029,-0.033,0.3016,0.009,0.0013
2017-09-01,12061,"Indian River, FL",392,,292500,-0.0168,-0.0388,1992,-0.0344,0.1642,95,0.092,0.1047,210,-0.5354,-0.5551,12,-0.1429,-0.6667,160,-0.3701,-0.2661,166,-0.0405,-0.17,617300,0.0235,-0.018,2158,-0.0349,0.1293,0.0833,-0.0005,-0.0336
2017-09-01,55105,"Rock, WI",393,,165500,-0.0178,0.1414,673,-0.0454,-0.3083,52,0,-0.2239,236,0.0926,0.0926,0,,-1,120,-0.1176,-0.25,2,-0.6,,208900,-0.0132,0.1657,675,-0.0493,-0.3063,0.003,-0.0041,0.003
2017-09-01,55059,"Kenosha, WI",394,,197000,-0.0135,0.1099,768,0.0013,-0.1597,52,0.0196,-0.0877,272,0.0968,0.0303,2,-0.5,-0.5,184,-0.0707,-0.0417,6,-0.3333,0.2,313700,0.0119,0.1865,774,-0.0026,-0.1578,0.0078,-0.0039,0.0023
2017-09-01,18127,"Porter, IN",395,,244700,0.0078,0.0325,902,-0.0099,-0.1807,63,0.1667,-0.0455,252,-0.0735,-0.0455,6,-0.25,-0.5,250,-0.1722,-0.1722,5,-0.375,-0.5833,316700,-0.005,0.0674,907,-0.0131,-0.1851,0.0055,-0.0032,-0.0054
2017-09-01,39133,"Portage, OH",396,*,194700,-0.0142,0.1126,591,-0.0498,-0.1099,60,0.1111,-0.1429,166,-0.1531,-0.046,4,0,-0.5,140,-0.1139,0.0606,155,0.0403,,278900,0.0036,0.2341,746,-0.0324,0.1235,0.2623,0.0227,0.2623
2017-09-01,26147,"St. Clair, MI",397,,189900,-0.0026,0.1693,698,0.0116,-0.3027,56,0.1667,-0.1515,232,-0.1471,-0.1278,10,-0.2857,1.5,242,0.0522,-0.1232,0,,,266400,0.0102,0.1705,698,0.0116,-0.3027,0,0,0
2017-09-01,36093,"Schenectady, NY",398,,183000,0.0316,0.1227,889,0.0034,-0.1565,83,0.0247,0,254,0.0325,0.0583,8,0,1,258,-0.1224,-0.1835,531,-0.0415,-0.0239,231600,0.0096,0.142,1420,-0.0139,-0.1114,0.5973,-0.028,0.0812
2017-09-01,12017,"Citrus, FL",399,,184300,-0.0032,0,1544,-0.0289,0.0026,76,0.0133,-0.0732,222,-0.4422,-0.3833,8,-0.6667,-0.6667,140,-0.3069,-0.2308,19,-0.0952,0.7273,237600,-0.0071,0.0708,1563,-0.0298,0.0077,0.0123,-0.0009,0.0052
2017-09-01,23019,"Penobscot, ME",400,,150000,-0.0066,0.0054,992,0,-0.1103,94,0.0682,-0.1132,212,-0.1017,0.1158,8,3,1,236,-0.0635,0.0926,78,-0.1236,0.04,184700,-0.0005,0.0627,1070,-0.0102,-0.1008,0.0786,-0.0111,0.0114
2017-09-01,1081,"Lee, AL",401,,259500,-0.0065,0.1855,771,0.0092,-0.1158,82,0.025,-0.1277,166,-0.2019,-0.1443,10,0.25,0.25,84,-0.3438,-0.2632,0,-1,,296200,-0.0044,0.093,771,0.0078,-0.1158,0,-0.0013,0
2017-09-01,12113,"Santa Rosa, FL",402,,273600,-0.0047,0.0935,1358,-0.03,-0.1969,86,0.0238,-0.1042,366,-0.0567,-0.085,90,-0.2742,-0.1667,288,-0.1955,-0.1,1,0,,380100,0.0117,0.0567,1359,-0.03,-0.1963,0.0007,0,0.0007
2017-09-01,26021,"Berrien, MI",403,,262500,0.01,0.1132,1315,-0.0113,-0.0993,87,0.0875,-0.0938,236,-0.2081,0.0442,6,-0.4,,262,-0.1914,0.0077,0,,,444000,0.0221,0.1506,1315,-0.0113,-0.0993,0,0,0
2017-09-01,37001,"Alamance, NC",404,,203000,0.0155,0.0684,1190,-0.0278,-0.0246,82,0.1389,0.0649,340,-0.1053,0.1409,12,-0.6667,0.5,272,-0.2527,0.2252,83,0.3175,0.8444,266300,-0.003,0.1659,1273,-0.0109,0.0063,0.0697,0.0183,0.0329
2017-09-01,28033,"DeSoto, MS",405,,244900,0.0208,0.1132,770,-0.0228,-0.2949,62,0.1698,-0.1622,272,-0.0073,-0.0556,40,9,1.2222,134,-0.2947,-0.3021,46,0,-0.2581,254500,0.0131,0.1266,816,-0.0216,-0.2929,0.0597,0.0014,0.003
2017-09-01,37035,"Catawba, NC",406,,265700,0.0023,0.3292,819,-0.0168,-0.2331,94,0.1325,-0.0105,192,-0.2195,-0.0588,8,-0.2,1,162,0,-0.1649,175,-0.0838,1.2727,328600,0.0064,0.1566,994,-0.0293,-0.1319,0.2137,-0.0156,0.1416
2017-09-01,26075,"Jackson, MI",407,,159900,0.0217,0.0696,928,-0.0273,-0.2169,58,0.0175,-0.1831,206,-0.2426,-0.1694,8,,3,186,-0.1308,-0.1913,58,0,-0.1594,191900,-0.0021,0.0475,986,-0.0257,-0.2137,0.0625,0.0017,0.0043
2017-09-01,27109,"Olmsted, MN",408,,292400,-0.0253,-0.025,493,0.0292,0.0401,52,0,-0.1034,214,0.0094,0.049,2,-0.8,-0.75,158,-0.1505,-0.0595,320,-0.1111,-0.1185,337300,-0.0302,-0.005,813,-0.031,-0.0287,0.6491,-0.1025,-0.1167
2017-09-01,17161,"Rock Island, IL",409,,123900,-0.008,0.0812,762,-0.0281,-0.0841,58,0.0741,-0.0492,188,-0.1681,-0.06,0,,-1,168,0.012,0.0244,3,2,2,166100,-0.003,0.0835,765,-0.0255,-0.0816,0.0039,0.0027,0.0027
2017-09-01,24013,"Carroll, MD",410,*,351000,0.0029,0.0327,677,-0.0384,-0.0997,60,0.0909,-0.1781,200,-0.0741,-0.0741,8,-0.2,0,174,-0.0543,-0.1714,0,,-1,388400,0.0052,0.0444,677,-0.0384,-0.2191,0,0,-0.1529
2017-09-01,48329,"Midland, TX",411,,295000,0.0194,0.1683,479,-0.0663,-0.3147,50,0.087,-0.1228,186,-0.1308,-0.07,10,-0.2857,4,176,-0.1287,-0.2727,165,-0.0984,0.1702,362000,0.0017,0.1091,644,-0.0747,-0.2333,0.3445,-0.0123,0.1428
2017-09-01,22073,"Ouachita, LA",412,,219500,0.0101,0.0707,783,-0.0381,0.1583,87,0.0235,0.1757,166,0.1857,0.2576,4,-0.3333,1,184,-0.08,0.1948,1,-0.5,-0.75,255800,0.0027,0.0557,784,-0.0392,0.1529,0.0013,-0.0012,-0.0046
2017-09-01,20209,"Wyandotte, KS",413,,135000,0.0075,0.2857,416,0.04,-0.2076,53,0.0392,0,168,0.0244,0.0244,8,-0.2,1,82,-0.0889,-0.2931,9,-0.1,0.8,167700,0.0501,0.1719,425,0.0366,-0.1981,0.0216,-0.0034,0.0121
2017-09-01,42027,"Centre, PA",414,*,258200,0.0332,0.1197,360,-0.3233,-0.0576,79,0.0822,-0.0706,108,-0.1563,0.08,0,-1,-1,100,-0.1071,-0.0196,156,77,,314300,0.0533,0.0558,516,-0.0337,0.3508,0.4333,0.4296,0.4333
2017-09-01,42055,"Franklin, PA",415,,207500,-0.0072,0.0646,776,-0.0127,-0.0525,92,0.011,-0.0316,172,0.075,0.0238,10,0.25,-0.5455,162,0.125,-0.0795,12,-0.25,-0.7966,234800,-0.0063,0.0567,788,-0.0175,-0.1025,0.0155,-0.0049,-0.0566
2017-09-01,25015,"Hampshire, MA",416,,330500,-0.0051,0.1226,628,-0.0079,-0.1374,77,0.0548,-0.1895,174,-0.0114,0.1154,2,-0.5,-0.8,154,-0.0253,-0.061,7,0,0.75,374400,-0.0005,0.1356,635,-0.0078,-0.1325,0.0111,0.0001,0.0057
2017-09-01,16055,"Kootenai, ID",417,,377400,0.0222,0.1612,1945,-0.0102,-0.028,64,0.1429,-0.1688,430,-0.2403,0.2216,24,-0.5714,-0.4545,336,-0.2398,-0.0615,14,0.2727,0,625600,0.0169,0.1485,1959,-0.0086,-0.0278,0.0072,0.0016,0.0002
2017-09-01,42089,"Monroe, PA",418,,169900,-0.0006,0.0619,2122,-0.0199,-0.1381,107,0.1146,-0.1157,434,-0.0565,-0.0181,12,-0.1429,0.5,360,-0.1549,-0.1262,54,-0.1563,0.0385,211200,-0.0071,0.0363,2176,-0.0238,-0.1344,0.0254,-0.0041,0.0043
2017-09-01,13021,"Bibb, GA",419,,142600,-0.0313,0.1408,927,-0.0201,-0.2918,80,0,-0.1753,240,-0.0476,-0.0244,10,1.5,0.6667,152,-0.1364,-0.1828,0,-1,-1,196400,-0.0219,0.1127,927,-0.0222,-0.2929,0,-0.0021,-0.0015
2017-09-01,19103,"Johnson, IA",420,,314000,0.0178,0.1234,1019,-0.0116,0,67,-0.0147,0.0308,262,0.1293,0.1197,4,1,-0.5,150,0.4151,0.3393,4,0,,341900,-0.002,0.0731,1023,-0.0116,0.0039,0.0039,0,0.0039
